HS Code,Unit
960390,
960390100,UNT
960390200,UNT
960390400,UNT
960390900,UNT
96040100,UNT
96040900,UNT
9605000,UNT
960610,
960610100,KGM
960610900,KGM
96062100,KGM
96062200,KGM
96062900,KGM
960630,
960630100,KGM
960630900,KGM
96071100,KGM
96071900,KGM
96072000,KGM
960810,
960810100,UNT
960810900,UNT
96082000,UNT
960830,
960830200,UNT
960830900,UNT
96084000,UNT
96085000,UNT
960860,
960860100,UNT
960860900,UNT
960891,
960891100,UNT
960891900,UNT
960899,
960899100,KGM
960899910,KGM
960899990,KGM
960910,
960910100,KGM
960910900,KGM
96092000,KGM
960990,
960990100,KGM
960990300,KGM
960990910,KGM
960990990,KGM
96100,
96100100,KGM
96100900,KGM
9611000,KGM
961210,
961210100,UNT
961210900,UNT
96122000,UNT
961310,
961310100,UNT
961310900,UNT
961320,
961320100,UNT
961320900,UNT
961380,
961380100,UNT
961380200,UNT
961380300,UNT
961380900,UNT
961390,
961390100,KGM
961390900,KGM
96140100,UNT
9614090,
961409010,KGM
961409090,KGM
961511,
961511200,KGM
961511300,KGM
96151900,KGM
961590,
961590110,KGM
961590120,KGM
961590130,KGM
961590190,KGM
961590210,KGM
961590220,KGM
961590230,KGM
961590290,KGM
961590910,KGM
961590920,KGM
961590930,KGM
961590990,KGM
961610,
961610100,KGM
961610200,KGM
96162000,KGM
96170,
96170100,KGM
96170200,KGM
9618000,KGM
96190110,KGM
96190120,KGM
96190130,KGM
96190140,KGM
96190190,KGM
96190920,KGM
96190930,KGM
96190990,KGM
96200100,KGM
96200200,KGM
96200300,KGM
96200400,KGM
96200500,KGM
96200900,KGM
97012100,UNT
97012200,KGM
97012900,KGM
97019100,UNT
97019200,KGM
97019900,KGM
97021000,UNT
97029000,UNT
97031000,UNT
97039000,UNT
9704000,KGM
97051000,KGM
97052100,KGM
97052200,KGM
97052900,KGM
97053100,KGM
97053900,KGM
97061000,UNT
97069000,UNT
980000,
98000010,UNT
98000020,UNT
98000030,UNT
98000040,KGM
98000050,KGM
98000060,KGM
98000070,KGM
98000080,KGM
